country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Turkey,TUR,1/18/2021,832412,832412,,125961,166482,0.99,0.99,,1974,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,1/19/2021,950635,950635,,118223,158439,1.13,1.13,,1879,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,1/20/2021,1052493,1052493,,101858,150356,1.25,1.25,,1783,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,1/21/2021,1120258,1120258,,67765,120115,1.33,1.33,,1424,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,1/22/2021,1202212,1202212,,81954,83651,1.43,1.43,,992,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,1/23/2021,1226883,1226883,,24671,78569,1.45,1.45,,932,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,1/24/2021,1244653,1244653,,17770,76886,1.48,1.48,,912,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,1/25/2021,1302753,1302753,,58100,67192,1.54,1.54,,797,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
United Arab Emirates,ARE,1/5/2021,826301,,,,,8.35,,,,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/6/2021,,,,,30698,,,,3104,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/7/2021,887697,,,,30698,8.98,,,3104,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/8/2021,941556,,,53859,38418,9.52,,,3884,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/9/2021,1020349,,,78793,48512,10.32,,,4905,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/10/2021,1086568,836568,250000,66219,52053,10.99,8.46,2.53,5263,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/11/2021,1167251,917251,250000,80683,56825,11.8,9.27,2.53,5745,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/12/2021,1275652,1025652,250000,108401,64193,12.9,10.37,2.53,6490,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/13/2021,1394580,1144580,250000,118928,76797,14.1,11.57,2.53,7765,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/14/2021,1527833,1277833,250000,133253,91448,15.45,12.92,2.53,9246,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/15/2021,1665987,1415987,250000,138154,103490,16.84,14.32,2.53,10464,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/16/2021,1797926,1547926,250000,131939,111082,18.18,15.65,2.53,11231,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/17/2021,1882778,1632778,250000,84852,113744,19.04,16.51,2.53,11500,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/18/2021,1971521,1721521,250000,88743,114896,19.93,17.41,2.53,11617,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/19/2021,2065367,1815367,250000,93846,112816,20.88,18.35,2.53,11407,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/20/2021,2161150,1911150,250000,95783,109510,21.85,19.32,2.53,11072,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/21/2021,2246069,1996069,250000,84919,102605,22.71,20.18,2.53,10374,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/22/2021,2339078,2089078,250000,93009,96156,23.65,21.12,2.53,9722,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/23/2021,2426798,2176798,250000,87720,89839,24.54,22.01,2.53,9083,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/24/2021,2487789,2237789,250000,60991,86430,25.15,22.63,2.53,8739,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,1/25/2021,2571091,2321091,250000,83302,85653,26,23.47,2.53,8660,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Kingdom,GBR,12/20/2020,667287,667287,,,,0.98,0.98,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/21/2020,,,,,46423,,,,684,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/22/2020,,,,,46423,,,,684,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/23/2020,,,,,46423,,,,684,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/24/2020,,,,,46423,,,,684,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/25/2020,,,,,46423,,,,684,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/26/2020,,,,,46423,,,,684,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/27/2020,992246,992246,,,46423,1.46,1.46,,684,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/28/2020,,,,,47738,,,,703,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/29/2020,,,,,49053,,,,723,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/30/2020,,,,,50369,,,,742,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,12/31/2020,,,,,51684,,,,761,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/1/2021,,,,,52999,,,,781,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/2/2021,,,,,54315,,,,800,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/3/2021,1381656,1360036,21620,,55630,2.04,2,0.03,819,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/4/2021,,,,,74138,,,,1092,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/5/2021,,,,,92647,,,,1365,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/6/2021,,,,,111155,,,,1637,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/7/2021,,,,,129663,,,,1910,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/8/2021,,,,,148171,,,,2183,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/9/2021,,,,,166680,,,,2455,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/10/2021,2677971,2286572,391399,,185188,3.94,3.37,0.58,2728,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/11/2021,2843815,2431648,412167,165844,182424,4.19,3.58,0.61,2687,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/12/2021,3067541,2639309,428232,223726,187930,4.52,3.89,0.63,2768,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/13/2021,3356229,2918252,437977,288688,202716,4.94,4.3,0.65,2986,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/14/2021,3678180,3234946,443234,321951,222253,5.42,4.77,0.65,3274,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/15/2021,4006440,3559179,447261,328260,242692,5.9,5.24,0.66,3575,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/16/2021,4286830,3837094,449736,280390,256292,6.31,5.65,0.66,3775,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/17/2021,4514802,4062501,452301,227972,262404,6.65,5.98,0.67,3865,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/18/2021,4723443,4266577,456866,208641,268518,6.96,6.28,0.67,3955,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/19/2021,5070365,4609740,460625,346922,286118,7.47,6.79,0.68,4215,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/20/2021,5437284,4973248,464036,366919,297294,8.01,7.33,0.68,4379,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/21/2021,5849899,5383103,466796,412615,310246,8.62,7.93,0.69,4570,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/22/2021,6329968,5861351,468617,480069,331933,9.32,8.63,0.69,4890,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/23/2021,6822981,6353321,469660,493013,362307,10.05,9.36,0.69,5337,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,1/24/2021,7044048,6573570,470478,221067,361321,10.38,9.68,0.69,5322,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United States,USA,12/20/2020,556208,556208,,,,0.17,0.17,,,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/21/2020,614117,614117,,57909,57909,0.19,0.19,,175,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/22/2020,,,,,127432,,,,385,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/23/2020,1008025,1008025,,,150606,0.3,0.3,,455,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/24/2020,,,,,191001,,,,577,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/25/2020,,,,,215238,,,,650,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/26/2020,1944585,1944585,,,231396,0.59,0.59,,699,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/27/2020,,,,,211379,,,,639,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/28/2020,2127143,2127143,,,216147,0.64,0.64,,653,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/29/2020,,,,,235685,,,,712,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/30/2020,2794588,2794588,,,255223,0.84,0.84,,771,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,12/31/2020,,,,,278776,,,,842,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/1/2021,,,,,302329,,,,913,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/2/2021,4225756,4225756,,,325882,1.28,1.28,,985,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/3/2021,,,,,336949,,,,1018,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/4/2021,4563260,4563260,,,348017,1.38,1.38,,1051,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/5/2021,4836469,4836469,,273209,339372,1.46,1.46,,1025,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/6/2021,5306797,5306797,,470328,358887,1.6,1.6,,1084,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/7/2021,5919418,5919418,,612621,378253,1.79,1.79,,1143,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/8/2021,6688231,6688231,,768813,419933,2.02,2.02,,1269,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/9/2021,,,,,461263,,,,1394,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/10/2021,,,,,546636,,,,1651,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/11/2021,8987322,8987322,,,632009,2.72,2.72,,1909,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/12/2021,9327138,9327138,,339816,641524,2.82,2.82,,1938,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/13/2021,10278462,,,951324,710238,3.11,,,2146,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/14/2021,11148991,9690757,1342086,870529,747082,3.37,2.93,0.41,2257,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/15/2021,12279180,10595866,1610524,1130189,798707,3.71,3.2,0.49,2413,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/16/2021,,,,,811670,,,,2452,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/17/2021,,,,,824632,,,,2491,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/18/2021,,,,,837595,,,,2530,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/19/2021,15707588,13595803,2023124,,911493,4.75,4.11,0.61,2754,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/20/2021,16525281,14270441,2161419,817693,892403,4.99,4.31,0.65,2696,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/21/2021,17546374,15053257,2394961,1021093,913912,5.3,4.55,0.72,2761,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/22/2021,19107959,16243093,2756953,1561585,975540,5.77,4.91,0.83,2947,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/23/2021,20537990,17390345,3027865,1430031,1057387,6.2,5.25,0.91,3194,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/24/2021,21848655,18502131,3216836,1310665,1122182,6.6,5.59,0.97,3390,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
United States,USA,1/25/2021,22734243,19252279,3346390,885588,1126251,6.87,5.82,1.01,3403,"Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/#vaccinations
Wales,,12/13/2020,8181,8181,,,,0.26,0.26,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/14/2020,,,,,2198,,,,697,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/15/2020,,,,,2198,,,,697,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/16/2020,,,,,2198,,,,697,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/17/2020,,,,,2198,,,,697,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/18/2020,,,,,2198,,,,697,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/19/2020,,,,,2198,,,,697,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/20/2020,23567,23567,,,2198,0.75,0.75,,697,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/21/2020,,,,,2136,,,,677,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/22/2020,,,,,2074,,,,658,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/23/2020,,,,,2012,,,,638,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Wales,,12/24/2020,,,,,1950,,,,618,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
